dataset,leaves,leaves_branch.mean,leaves_branch.sd,leaves_corrob.mean,leaves_corrob.sd,leaves_homo.mean,leaves_homo.sd,leaves_per_class.mean,leaves_per_class.sd,nodes,nodes_per_attr,nodes_per_inst,nodes_per_level.mean,nodes_per_level.sd,nodes_repeated.mean,nodes_repeated.sd,tree_depth.mean,tree_depth.sd,tree_imbalance.mean,tree_imbalance.sd,tree_shape.mean,tree_shape.sd,var_importance.mean,var_importance.sd
202,11.0,4.545454545454546,1.8090680674665816,0.0909090909090908,0.1229790147497315,81.77142857142856,64.86689920325233,0.5,0.1928473039599675,10.0,0.625,0.1492537313432835,1.4285714285714286,0.5345224838248488,1.4285714285714286,0.5345224838248488,3.809523809523809,1.9395630337539336,0.1328613305114197,0.1300892807515223,0.2201704545454545,0.1452712551436887,0.0625,0.109519214305603
203,33.0,7.272727272727272,2.601354542261676,0.0303030303030303,0.053981735358184,1859.9532467532467,2808.4153688702054,0.5,0.0642824346533224,32.0,0.1019108280254777,0.1649484536082474,2.6666666666666665,1.4354811251305468,1.0,0.0,6.4,2.777138815399763,0.0799422062972252,0.1173564103990206,0.0910126657196969,0.108069802469521,0.0031847133757961,0.0126599709842153
204,2806.0,13.406985032074129,2.769918825645825,0.0003563791874554,0.0024262740511536,17675627.405542977,85997378.59832972,0.5,0.0166318772481511,2805.0,280.5,0.0688039638932496,116.875,136.55109332025327,280.5,80.08224938565766,12.409552664409196,3.1041587875727017,0.0472200432410516,0.0667608355876989,0.00354664200812,0.0060425527208526,0.1,0.097339085470806
205,111.0,7.918918918918919,1.8932182083096447,0.009009009009009,0.0212784549573658,6211.744877344877,7919.264898384963,0.5,0.0191109940861228,110.0,11.0,0.11,9.166666666666666,6.8068592855540455,11.0,5.011098792790969,6.959276018099548,2.28695260133227,0.0969573527146727,0.0883216881174955,0.0523912584459459,0.0549834566455107,0.0999999999999999,0.0922390072495247
206,101.0,7.99009900990099,2.8160079882875,0.0099009900990099,0.0303544082302703,24510.065578865582,70740.08957941686,0.5,0.0630095151552369,100.0,4.0,0.1,6.25,6.223610956135781,4.545454545454546,2.649838678418937,7.034825870646766,3.087682155683671,0.0674809672966061,0.111886465979698,0.0594134944500309,0.047685068053034,0.04,0.0676018085005921
207,118.0,7.813559322033898,1.714439194856754,0.0084745762711864,0.0200647293827635,5815.774891774891,7840.67900504741,0.5,0.0359545820942312,117.0,23.4,0.117,9.75,8.34620218477188,23.4,4.722287581247038,6.851063829787234,2.148132993824221,0.0971644292074907,0.0866040921358839,0.0511122881355932,0.0493943729859442,0.2,0.0558990916771058
208,87.0,7.747126436781609,2.1361690922781835,0.0114942528735632,0.0313720633993894,4992.830014430014,6202.402439345516,0.5,0.0081276641515695,86.0,1.72,0.086,7.166666666666667,4.58918359412718,2.2051282051282053,1.5420336398045271,6.797687861271676,2.4753659291907337,0.0848470948958994,0.0974087490284104,0.0624045887212643,0.0646285007238032,0.02,0.0473081554188628
209,16.0,4.25,0.8563488385776752,0.0625,0.0925562891794321,77.86666666666667,26.50832992769548,0.5,0.0,15.0,1.5,0.15,3.0,1.4142135623730951,1.875,0.8345229603962802,3.419354838709677,1.3607398367159709,0.2580005327400437,0.0827512023051006,0.234375,0.0927024810886957,0.1,0.1148277555485021
210,14.0,4.571428571428571,1.785164750607962,0.0714285714285714,0.0845674189723699,111.0095238095238,97.45268010467882,0.5,0.0,13.0,0.52,0.13,1.8571428571428568,1.0690449676496974,1.4444444444444444,0.7264831572567789,3.7777777777777777,2.006400016357911,0.1985097059434037,0.2429572274601307,0.2366071428571428,0.1482770062081607,0.04,0.0808066132374189
211,17.0,5.411764705882353,2.526331914293225,0.0588235294117647,0.0870978151951282,367.8412698412698,569.1347807767913,0.5,0.1247835496211554,16.0,3.2,0.16,1.6,0.8432740427115678,3.2,2.280350850198276,4.606060606060606,2.66855993397415,0.0920542215495225,0.1138961328397881,0.1947380514705882,0.150765507651473,0.2,0.1085243763820619
212,17.0,4.764705882352941,1.4374200745044,0.0588235294117647,0.1039761001950193,124.9714285714286,84.40973281083927,0.5,0.2079725827019257,16.0,0.32,0.16,2.2857142857142856,1.1126972805283737,1.0,0.0,3.939393939393939,1.7489174140628028,0.1399159858340216,0.1028567090216959,0.203125,0.1309322325163622,0.02,0.0421415834192551
213,37.0,5.945945945945946,1.6823585617609376,0.027027027027027,0.057914921549961,643.4031746031745,861.5848182813869,0.5,0.0955549704306145,36.0,3.6,0.144,3.6,2.6331223544175333,3.6,2.3190036174568114,5.041095890410959,2.044221912314911,0.1038695018475441,0.1128254921602474,0.1255806587837837,0.0862720672153957,0.1,0.1180101468760326
214,33.0,6.0606060606060606,1.93551339990508,0.0303030303030303,0.0615469763922672,671.0095238095237,860.8720985535697,0.5,0.0214274782177741,32.0,1.28,0.128,3.2,1.932183566158592,1.6842105263157894,0.6710382982072027,5.1692307692307695,2.233055857236549,0.1047173341526174,0.1098699477737128,0.1290838068181818,0.1064524389685947,0.04,0.054592228033564
215,35.0,5.714285714285714,1.3627702877384935,0.0285714285714285,0.050093022711449,419.8476190476191,306.6229758183817,0.5,0.0202030508910441,34.0,6.8,0.136,4.25,2.49284690951645,6.8,1.4832396974191326,4.811594202898551,1.7927579994722604,0.1377833321721241,0.1103539586694621,0.1316964285714285,0.0860448622711827,0.2,0.0634405375262037
216,27.0,5.407407407407407,1.278799294388152,0.037037037037037,0.0557752919390225,258.64761904761906,145.27154717143486,0.5,0.130945700219731,26.0,0.52,0.104,3.7142857142857135,2.0586634591635518,1.5294117647058822,0.7998161553463028,4.528301886792453,1.6939232294031974,0.1446164241753973,0.0705118549286398,0.1487268518518518,0.103791223778593,0.02,0.0548063142364216
217,57.0,7.087719298245614,2.0378621654846496,0.0175438596491228,0.0414935753096783,1964.952380952381,1917.8531832893416,0.5,0.0124053821260798,56.0,5.6,0.112,5.6,2.7162065049951147,5.6,2.836272984824353,6.15929203539823,2.3625288043649024,0.1063090572489078,0.0995472267046483,0.0851151315789473,0.0847859280034055,0.0999999999999999,0.099712197457368
218,54.0,6.981481481481482,1.8682121484794132,0.0185185185185185,0.0350055201796348,1629.7841269841272,1644.034815160287,0.5,0.1047565601757848,53.0,2.12,0.106,5.3,3.056868404829433,2.523809523809524,1.2497618820818477,6.05607476635514,2.214155896494169,0.1089661000282951,0.0865546165621616,0.0838035300925925,0.0878871596854513,0.04,0.0611107324712078
219,64.0,7.03125,1.772530699131916,0.015625,0.0341794981712443,1995.6779220779224,2427.545992567133,0.5,0.0441941738241592,63.0,12.6,0.126,5.727272727272728,4.429241675296328,12.6,2.073644135332772,6.094488188976378,2.154482484415467,0.0955046194077046,0.0932635295603554,0.0789031982421875,0.0773260881430323,0.1999999999999999,0.1049003667147429
220,49.0,6.346938775510204,1.4513071752757247,0.0204081632653061,0.0475954822643156,853.0793650793651,691.0471531677376,0.5,0.101015254455221,48.0,0.96,0.096,5.333333333333333,3.7416573867739418,1.7142857142857142,1.0837911120705754,5.422680412371134,1.886548057665948,0.1218584546890709,0.0953497483725937,0.1001275510204081,0.080090802943757,0.02,0.0480070889754535
221,88.0,7.306818181818182,1.511320915322391,0.0113636363636363,0.0347461010193972,2711.7079365079367,2378.944690695435,0.5,0.0160706086633306,87.0,8.7,0.087,8.7,6.65081448646204,8.7,4.808557187163549,6.354285714285714,1.974018431644676,0.1108882192572671,0.0712823053493873,0.0631658380681818,0.060882247480513,0.0999999999999999,0.1312149496227896
222,71.0,7.042253521126761,1.6855403518355758,0.0140845070422535,0.0361460317833381,2157.0493506493503,2579.1700513133724,0.5,0.0298777513177414,70.0,2.8,0.07,6.363636363636363,4.965334374898176,3.1818181818181817,2.461829819586655,6.099290780141844,2.0952496085158483,0.0963100661558795,0.0894461855394594,0.0751953125,0.0667465083809722,0.04,0.0858258618117504
223,88.0,7.602272727272727,2.0030997400137243,0.0113636363636363,0.0310891124891094,4917.985037185037,9108.12188615575,0.5,0.0482118259899918,87.0,17.4,0.087,6.6923076923076925,5.437288162687588,17.4,4.979959839195493,6.651428571428571,2.365626867489984,0.0781146490132556,0.0915394323595961,0.0625860040838068,0.0623356949350105,0.2,0.1293385650210442
224,67.0,7.1940298507462686,2.161921185246272,0.0149253731343283,0.0438959905095352,3308.592207792208,5564.695239226427,0.5,0.0949844929952078,66.0,1.32,0.066,5.5,3.777926319123664,1.8857142857142857,1.6408647033774342,6.2556390977443606,2.4852721798943382,0.0919272513777012,0.1128123889451565,0.0793056203358208,0.0680078572277463,0.0199999999999999,0.0651121292870516
225,14.0,4.357142857142857,1.336306209562122,0.0714285714285714,0.119476881758461,81.46666666666667,47.91979053362322,0.5,0.101015254455221,13.0,1.3,0.13,2.1666666666666665,0.752772652709081,1.8571428571428568,1.4638501094227998,3.555555555555556,1.6486202467362574,0.1658626294956335,0.1020006221714538,0.2366071428571428,0.1307076050655738,0.1,0.1883272344394256
226,11.0,4.0,1.3416407864998738,0.0909090909090909,0.1298040481228952,54.4,33.8317405207989,0.5,0.0642824346533224,10.0,0.4,0.1,1.6666666666666667,0.816496580927726,1.1111111111111112,0.3333333333333333,3.238095238095238,1.609495632325913,0.156195752848282,0.1426061036879115,0.2698863636363636,0.1392451239557585,0.04,0.0829524701132812
227,15.0,4.333333333333333,1.1126972805283737,0.0666666666666666,0.1115902368147901,80.66666666666667,39.4365071379058,0.5,0.1414213562373094,14.0,2.8,0.14,2.333333333333333,1.2110601416389968,3.5,1.2909944487358056,3.5172413793103448,1.5028708160235105,0.1685758690837573,0.0869136620514525,0.23125,0.1137823737290999,0.2,0.1377075929406431
228,12.0,3.9166666666666665,0.9962049198956218,0.0833333333333333,0.0895781358605012,51.6,20.240014372973693,0.5,0.1178511301977579,11.0,0.22,0.11,2.2,0.8366600265340756,1.5714285714285714,1.133893419027682,3.130434782608696,1.3916748518532025,0.2060595606978575,0.0714173396086002,0.2708333333333333,0.112542079672315,0.02,0.0709104759526371
229,23.0,4.826086956521739,1.02921743939238,0.0434782608695652,0.0807987789991101,158.43809523809523,97.75804864580756,0.5,0.0307437730950672,22.0,2.2,0.088,3.142857142857143,2.2677868380553634,3.6666666666666665,1.0327955589886444,3.955555555555556,1.5218940883522796,0.153313423556229,0.1476304403114909,0.1854619565217391,0.07967974948746,0.1,0.1476410337508535
230,20.0,5.05,1.669383750149485,0.05,0.0738077160422162,196.45714285714288,184.74287063157385,0.5,0.0,19.0,0.76,0.076,2.375,1.1877349391654208,2.111111111111111,2.0883273476902784,4.205128205128205,1.9625371224043415,0.1302047523865664,0.1423157598419792,0.189453125,0.1221108074279555,0.04,0.1019024657574699
231,22.0,4.818181818181818,1.006472559480393,0.0454545454545454,0.0797285437759946,145.6,63.15055329094418,0.5,0.0,21.0,4.2,0.084,3.5,1.8708286933869709,4.2,1.7888543819998317,3.953488372093023,1.495286059144235,0.2046686513854347,0.084721192848854,0.1860795454545454,0.093241314748206,0.2,0.1904709021900685
232,23.0,4.956521739130435,1.1862186242450965,0.0434782608695652,0.0859623964116749,174.17142857142858,104.2867309444603,0.5,0.0922313192852018,22.0,0.44,0.088,3.142857142857143,1.864454471471609,1.5714285714285714,1.0894095588038444,4.088888888888889,1.6211979608557456,0.159049834183288,0.1288096154052696,0.1800271739130435,0.0955810260337946,0.02,0.0676194785830621
233,44.0,6.431818181818182,1.885041820185372,0.0227272727272727,0.0547910889191586,1029.84126984127,1120.9868517875764,0.5,0.0,43.0,4.3,0.086,4.3,2.66874918683308,4.3,2.311805451253293,5.517241379310345,2.219690262100366,0.1045982050091853,0.1104123848190654,0.1074662642045454,0.0873702584856565,0.1,0.1443704096789375
234,46.0,6.717391304347826,2.115162651778406,0.0217391304347826,0.0537427761688783,1514.6112554112551,2061.5008929621545,0.5,0.0614875461901345,45.0,1.8,0.09,4.090909090909091,2.467976720090587,2.5,1.855040827202527,5.802197802197802,2.4139399800132204,0.0955074040342951,0.0976310468196009,0.1006071671195652,0.0921264766309498,0.04,0.0864978769220655
235,55.0,6.490909090909091,1.5137973746781608,0.0181818181818181,0.0480297326544216,1073.8666666666666,881.489443030161,0.5,0.0642824346533224,54.0,10.8,0.108,6.0,3.6742346141747673,10.8,2.16794833886788,5.559633027522936,1.9457036842868007,0.1366894957141014,0.1182552814990359,0.0942471590909091,0.0699430257873562,0.2,0.1481094180323911
236,46.0,6.239130434782608,1.4481372342686871,0.0217391304347826,0.0530569651025548,750.2730158730157,579.029334653614,0.5,0.0,45.0,0.9,0.09,5.0,3.3541019662496847,1.875,1.115600832462626,5.318681318681318,1.879001631358294,0.1216664269230967,0.0964428980976642,0.1053838315217391,0.0816572954904589,0.02,0.0653472568506527
237,71.0,7.098591549295775,1.7415504551771004,0.0140845070422535,0.039611595156279,2292.604906204906,2723.0240378329445,0.5,0.0298777513177414,70.0,7.0,0.07,6.363636363636363,4.863593882567238,7.0,4.242640687119285,6.156028368794326,2.13903746024522,0.0974197361659097,0.0844965363825926,0.0745075924295774,0.0686459920028522,0.1,0.1497258096323771
238,75.0,7.733333333333333,2.6218073678044838,0.0133333333333333,0.0424073977908028,7793.584193584193,16709.172822377797,0.5,0.0471404520791031,74.0,2.96,0.074,5.285714285714286,3.729891139441996,3.363636363636364,2.555022216760263,6.791946308724833,2.892850384732871,0.0754846494477125,0.1072934158754679,0.0712190755208333,0.0678915806137157,0.04,0.0956726479724146
239,76.0,7.368421052631579,1.8463810026691525,0.0131578947368421,0.0409868442736053,2852.998556998557,2965.334415941077,0.5,0.0372161463782393,75.0,15.0,0.075,6.818181818181818,4.578606377887966,15.0,5.049752469181039,6.423841059602649,2.225420068489588,0.0972434179017317,0.0849574840193671,0.0690146998355263,0.0706522351814017,0.2,0.2084865838440253
240,72.0,7.444444444444445,2.4023983842964327,0.0138888888888888,0.0420839387768468,6522.321855921856,16304.770170835953,0.5,0.0,71.0,1.42,0.071,5.071428571428571,4.251050290390431,2.5357142857142856,2.317120544781307,6.503496503496503,2.698132180941616,0.0842325449441717,0.1048320770344771,0.0740102132161458,0.068311136023109,0.02,0.0696454938428755
241,15.0,4.333333333333333,1.1126972805283737,0.0666666666666666,0.1110126547912873,80.66666666666667,39.4365071379058,0.5,0.0471404520791031,14.0,1.4,0.14,2.333333333333333,1.2110601416389968,1.75,0.8864052604279183,3.5172413793103448,1.5028708160235105,0.1685758690837573,0.0869136620514525,0.23125,0.1137823737290999,0.1,0.1638334197157394
242,14.0,4.428571428571429,1.5045717874984443,0.0714285714285714,0.1440009157480039,92.43809523809522,76.12693724215215,0.5,0.101015254455221,13.0,0.52,0.13,1.8571428571428568,0.8997354108424372,1.181818181818182,0.4045199174779452,3.6296296296296298,1.7791127466358518,0.138062953442013,0.1147448662333006,0.2354910714285714,0.1340215451096257,0.04,0.0989850092623888
243,16.0,4.875,1.8211717839530317,0.0625,0.106426813663976,153.0857142857143,156.23581595121215,0.5,0.0,15.0,3.0,0.15,1.875,0.8345229603962802,3.0,2.0,4.064516129032258,2.0483405294850714,0.1186257152444878,0.1149361236923324,0.20849609375,0.1429415317328754,0.2,0.152532267038116
244,9.0,3.555555555555556,1.130388330520878,0.1111111111111111,0.1856370413228758,34.13333333333333,15.156516750229915,0.5,0.0785674201318386,8.0,0.16,0.08,1.6,0.5477225575051661,1.1428571428571428,0.3779644730092273,2.823529411764706,1.4245742398014511,0.19706908487134,0.1218475805876502,0.3125,0.1316585902058806,0.0199999999999999,0.0843839647546461
245,25.0,5.72,1.860107523773828,0.04,0.0869942526837262,374.215873015873,386.19571192331136,0.5,0.0848528137423857,24.0,2.4,0.096,2.6666666666666665,1.4142135623730951,2.6666666666666665,2.345207879911715,4.857142857142857,2.131118642090737,0.1080157182991811,0.0929588783661793,0.14828125,0.1265982118308529,0.0999999999999999,0.1775176094095219
246,26.0,5.230769230769231,1.3944946699845735,0.0384615384615384,0.0784822174861188,251.12380952380957,210.53344028121515,0.5,0.054392829322042,25.0,1.0,0.1,3.125,2.03100960115899,1.6666666666666667,1.1751393027860058,4.352941176470588,1.7868802915893915,0.1255325177494597,0.144412709930353,0.1649639423076923,0.0936803627586194,0.04,0.1048985869138316
247,23.0,5.0,1.348399724926484,0.0434782608695652,0.0858269239199752,198.8190476190476,187.2995438047353,0.5,0.0922313192852018,22.0,4.4,0.088,2.75,1.9820624179302295,4.4,1.6733200530681511,4.133333333333334,1.739905953571263,0.1340701652213383,0.1319729273130287,0.1803668478260869,0.0946603833515366,0.1999999999999999,0.2257521361258049
248,23.0,5.217391304347826,1.4757593342575277,0.0434782608695652,0.0911366953164398,221.4857142857142,184.07716378286875,0.5,0.0307437730950672,22.0,0.44,0.088,2.75,1.8322507626258089,1.6923076923076923,1.2506408613597126,4.355555555555555,1.8235274950634897,0.1464833128073597,0.1669921652284452,0.1694972826086956,0.1175759372580532,0.0199999999999999,0.07748927281293
249,33.0,5.393939393939394,0.9981042636979972,0.0303030303030303,0.0738615617424266,294.20952380952383,144.9591488314276,0.5,0.0214274782177741,32.0,3.2,0.064,4.571428571428571,3.101458950082625,4.0,2.7774602993176543,4.492307692307692,1.542350853031227,0.166473068899162,0.0991345716745937,0.1420454545454545,0.0735852524166658,0.1,0.1557668432239063
250,46.0,6.695652173913044,2.074925061215907,0.0217391304347826,0.0559437951211784,1430.8906204906202,1944.533279706233,0.5,0.0922313192852018,45.0,1.8,0.09,4.090909090909091,2.4271195048676715,2.8125,2.1360009363293826,5.78021978021978,2.379552702141951,0.0919311540364988,0.1097654331759941,0.1014138926630434,0.0918471247548636,0.04,0.0943104286009852
251,42.0,6.261904761904762,2.036969578535529,0.0238095238095238,0.0598091428263386,1422.575468975469,3205.8781433492786,0.5,0.0336717514850737,41.0,8.2,0.082,3.4166666666666665,3.146667308679955,8.2,2.16794833886788,5.349397590361446,2.3500583020259205,0.0833729395605633,0.1067566525168374,0.1145717075892857,0.0802636531270585,0.1999999999999999,0.1833510961532839
252,39.0,7.102564102564102,2.918136317609434,0.0256410256410256,0.0668255730987247,3165.3489621489625,6131.757094038084,0.5,0.0906547155367368,38.0,0.76,0.076,2.923076923076923,1.800996874952798,1.4074074074074074,1.0473137528296366,6.207792207792208,3.109144671422225,0.0812755322958239,0.1183986200053209,0.1100323016826923,0.10862562561557,0.02,0.071832083445522
253,88.0,7.522727272727272,2.0170381878392067,0.0113636363636363,0.0345932628542138,5033.864979464979,9703.42669959025,0.5,0.0160706086633306,87.0,8.7,0.087,6.6923076923076925,5.647781502274667,8.7,4.808557187163549,6.571428571428571,2.379096156561876,0.0861439963710618,0.0959566914431997,0.0640674937855113,0.0590505105835496,0.1,0.1239262281352766
254,73.0,6.958904109589041,1.5132595077842872,0.0136986301369863,0.0376171078586986,1810.5396825396824,1336.0762718641488,0.5,0.0096863942628294,72.0,2.88,0.072,8.0,4.8218253804964775,3.4285714285714284,2.270934357735348,6.0137931034482754,1.9649222733303944,0.1416980340480461,0.0934883148268699,0.075288955479452,0.0621139821908497,0.0399999999999999,0.0833478489768552
255,92.0,7.532608695652174,1.7694047360407834,0.0108695652173913,0.0307439683680828,3642.001731601732,3544.764055912304,0.5,0.0461156596426009,91.0,18.2,0.091,8.272727272727273,5.693696674233869,18.2,4.711687595755899,6.579234972677596,2.1770545341089824,0.1077146983385005,0.0945176736106272,0.0614279042119565,0.0591106595251987,0.2,0.12865688452128
256,77.0,7.545454545454546,2.191763616633001,0.0129870129870129,0.038989706302296,4777.128471528472,8990.14828088082,0.5,0.0091832049504746,76.0,1.52,0.076,5.846153846153846,4.317525407108295,2.4516129032258065,2.3357897975833835,6.601307189542483,2.516628564696296,0.0841958444033757,0.1037543399744748,0.0690347250405844,0.0693012673569662,0.02,0.0631276683472919
257,14.0,4.214285714285714,1.1217137594956024,0.0714285714285714,0.1017430506307352,71.86666666666666,37.99339573739257,0.5,0.101015254455221,13.0,1.3,0.13,2.1666666666666665,1.1690451944500122,1.8571428571428568,0.6900655593423541,3.4074074074074074,1.500237398118128,0.1656089444360014,0.1043143386492982,0.2433035714285714,0.1137870894127843,0.0999999999999999,0.1146644882919395
258,17.0,4.529411764705882,1.280510008689093,0.0588235294117647,0.0896439033719789,109.9047619047619,83.41529574739785,0.5,0.1247835496211554,16.0,0.64,0.16,2.2857142857142856,1.3801311186847085,1.1428571428571428,0.3631365196012815,3.696969696969697,1.6485760614248377,0.1552635053714548,0.1482612454233266,0.2196691176470588,0.1094057697002495,0.04,0.0521321575477781
259,19.0,4.894736842105263,1.5949481650269413,0.0526315789473684,0.0802663694113514,170.5523809523809,171.41185809179666,0.5,0.0372161463782393,18.0,3.6,0.18,2.25,1.2817398889233114,3.6,2.1908902300206643,4.054054054054054,1.8995020684663937,0.1301225124396393,0.1428634441260758,0.1986019736842105,0.1189199427444635,0.1999999999999999,0.1149701081331419
260,11.0,3.636363636363636,0.674199862463242,0.0909090909090909,0.1480847423237482,39.33333333333333,8.2138095100061,0.5,0.0642824346533224,10.0,0.2,0.1,2.5,1.2909944487358056,1.25,0.4629100498862757,2.857142857142857,1.1952286093343938,0.2580005327400437,0.0827512023051006,0.2954545454545454,0.0842749828079052,0.02,0.0761451456036299
261,23.0,4.956521739130435,1.1862186242450965,0.0434782608695652,0.0759167424133578,174.17142857142858,104.28673094446032,0.5,0.0307437730950672,22.0,2.2,0.088,3.142857142857143,1.864454471471609,2.2,1.5491933384829668,4.088888888888889,1.6211979608557454,0.159049834183288,0.1288096154052696,0.1800271739130435,0.0955810260337946,0.0999999999999999,0.134467445483862
262,29.0,6.172413793103448,2.493834762501337,0.0344827586206896,0.0795445161482618,966.33189033189,1520.6080389227673,0.5,0.0243829924547085,28.0,1.12,0.112,2.5454545454545454,1.5724907862137931,1.4736842105263157,0.904827856717728,5.298245614035087,2.7055822734850423,0.0962081802396224,0.1347353765627048,0.1418709590517241,0.1151943616662449,0.0399999999999999,0.0996437165573707
263,27.0,5.25925925925926,1.2585887271247838,0.037037037037037,0.0724566084906001,243.58095238095245,151.21534895056703,0.5,0.0261891400439462,26.0,5.2,0.104,3.7142857142857135,1.889822365046136,5.2,2.3874672772626644,4.377358490566038,1.6896337233297232,0.1657992119913126,0.1025836474992612,0.1591435185185185,0.0939787910409006,0.1999999999999999,0.1791272903608766
264,23.0,4.869565217391305,1.0576280419404611,0.0434782608695652,0.0844257982788422,161.9047619047619,96.862002968386,0.5,0.0307437730950672,22.0,0.44,0.088,3.142857142857143,2.1930626551751344,1.5714285714285714,1.6508406117111138,4.0,1.5374122295716148,0.162372176787124,0.1241036414232992,0.1827445652173913,0.0865082778837725,0.02,0.0639859459042558
265,49.0,6.469387755102041,1.6342944555210783,0.0204081632653061,0.0450869153078006,1023.0095238095238,1068.562977802836,0.5,0.0144307506364601,48.0,4.8,0.096,4.8,3.359894178227774,4.8,3.425395354310701,5.546391752577319,2.0259803108449184,0.1069084203646289,0.0974367977417979,0.0985730229591836,0.0827153837600285,0.1,0.1333999480872069
266,44.0,6.75,2.125427453587893,0.0227272727272727,0.0544590153710081,1416.7572871572877,1888.510209385927,0.5,0.0321412173266612,43.0,1.72,0.086,3.909090909090909,2.21153998175685,2.5294117647058822,1.6999134926086508,5.839080459770115,2.415423133129183,0.0937235923669585,0.1040516254121452,0.1017622514204545,0.0995767128128494,0.04,0.0838659159322929
267,50.0,6.2,1.212183053462653,0.02,0.0477407967410409,728.2285714285714,447.4564045025021,0.5,0.0282842712474619,49.0,9.8,0.098,6.125,4.223657859520077,9.8,4.324349662087931,5.2727272727272725,1.7191489459410552,0.1656089444360014,0.1043143386492982,0.100625,0.0717528909500786,0.1999999999999999,0.1405530064140323
268,39.0,5.923076923076923,1.325550836536613,0.0256410256410256,0.0466901810817509,504.990476190476,324.5195885036714,0.5,0.054392829322042,38.0,0.76,0.076,4.75,2.9640705601780613,2.111111111111111,2.0259751142101163,5.012987012987013,1.77329240689612,0.1437557325634828,0.0806887902898425,0.1189903846153846,0.0872445007250088,0.0199999999999999,0.0643911750481342
269,83.0,7.120481927710843,1.549174369891248,0.0120481927710843,0.0344446900628146,2412.101587301588,2325.8305993528925,0.5,0.0085193588094764,82.0,8.2,0.082,8.2,5.88406511029766,8.2,7.284687135812126,6.16969696969697,2.0019022734616096,0.1225098533190659,0.0954054826953421,0.0689006024096385,0.0553590703565863,0.1,0.1543479353949319
270,67.0,7.029850746268656,1.7578408696012116,0.0149253731343283,0.0436634211491675,2060.2747474747475,2410.47283522151,0.5,0.0316614976650692,66.0,0.66,0.066,6.0,4.427188724235731,1.7837837837837838,1.6009569210516137,6.090225563909774,2.147791842153313,0.0963437859203361,0.0909228185008611,0.0779063666044776,0.0708143152750488,0.0099999999999999,0.0435981267400759
271,73.0,7.383561643835616,1.9481482446037868,0.0136986301369863,0.037126916311001,3173.212121212121,4671.43235834779,0.5,0.1065503368911236,72.0,2.88,0.072,6.0,4.53270940447924,3.130434782608696,3.265582891392188,6.441379310344828,2.306018279743985,0.0875054421924826,0.0852187164670918,0.0704262093321917,0.07424941831579,0.04,0.088291229441285
272,85.0,8.411764705882353,3.409699461854089,0.0117647058823529,0.0351593810074798,30895.21456321457,69203.3900817247,0.5,0.008318903308077,84.0,1.68,0.084,5.25,4.139243087006769,2.4,1.7012106415899304,7.467455621301775,3.620437198932149,0.0636601445436745,0.1007503862945229,0.0643206428079044,0.0639318399680445,0.02,0.0605266506124212
273,15.0,4.266666666666667,1.0327955589886446,0.0666666666666666,0.1014654527178492,77.2,38.49897957831387,0.5,0.2357022603955158,14.0,1.4,0.14,2.333333333333333,1.505545305418162,1.75,0.8864052604279183,3.4482758620689653,1.453719537122219,0.1593669969192894,0.1264881874253304,0.2354166666666666,0.1035547502991717,0.1,0.1221235719207714
274,8.0,3.25,0.8864052604279183,0.125,0.1401020036565196,25.33333333333333,7.406560798180411,0.5,0.1767766952966369,7.0,0.07,0.07,1.75,0.5,1.1666666666666667,0.408248290463863,2.533333333333333,1.2459458063579458,0.2580005327400437,0.0827512023051006,0.34375,0.1108006575534897,0.01,0.0511281144865998
275,14.0,3.928571428571429,0.6157279262148818,0.0714285714285714,0.116213142567846,56.8,15.91876815231566,0.5,0.101015254455221,13.0,0.52,0.13,2.6,1.8165902124584952,1.4444444444444444,0.5270462766947299,3.111111111111111,1.2194996872404222,0.2432997024612169,0.1653584620405938,0.2633928571428571,0.0690272879629243,0.04,0.0796866937843938
276,14.0,4.071428571428571,0.8287419301647447,0.0714285714285714,0.1056013652925394,62.266666666666666,19.803824201185307,0.5,0.101015254455221,13.0,0.26,0.13,2.6,1.51657508881031,1.4444444444444444,1.0137937550497031,3.259259259259259,1.318291218923853,0.1982571263019675,0.1129138820558696,0.25,0.0933484992257096,0.02,0.0722082994901088
277,32.0,5.40625,1.1319231422671772,0.03125,0.047453202754007,305.2190476190476,216.7315668299525,0.5,0.0441941738241592,31.0,3.1,0.124,3.875,3.044315545875155,3.1,2.5144029554194813,4.507936507936508,1.6251353876406118,0.1378688304861486,0.1162108005277549,0.144287109375,0.077947994416225,0.0999999999999999,0.1110199677384726
278,25.0,5.56,1.709775813764288,0.04,0.0805067284972711,331.168253968254,367.0499579372474,0.5,0.1979898987322333,24.0,0.24,0.096,2.6666666666666665,1.7320508075688774,1.263157894736842,0.8056815791722831,4.6938775510204085,2.0125034330473106,0.1080000773937777,0.0931123800614155,0.15171875,0.1189185836484214,0.01,0.044257379018421
279,28.0,5.821428571428571,1.8669359216239148,0.0357142857142857,0.0789631217922303,443.03492063492064,433.66999113803706,0.5,0.101015254455221,27.0,1.08,0.108,3.0,1.4142135623730951,1.6875,0.873212459828649,4.945454545454545,2.1552535454367883,0.1147259526853176,0.1248193818257839,0.1432756696428571,0.1186530826495843,0.04,0.098793963434864
